official_fantasy_player_id,internal_player_id,name,country,source_type,source_url,source_checked,evidence_window,recent_nt_starts,recent_nt_minutes,qualifier_starts,qualifier_minutes,last_nt_start_date,role_evidence,usage_confidence,notes,senior_caps,source_gap_type,target_priority
47,argentina-juan-musso,Juan Musso,Argentina,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1593,egypt-nabil-emad,Nabil Emad Aly El Mahdy,Egypt,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1676,morocco-ayoube-amaimouni,Ayoube Amaimouni-Echghouyab,Morocco,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
803,netherlands-jorrel-hato,Jorrel Hato,Netherlands,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
2031,usa-sergino-dest,Sergiño Dest,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
170,brazil-leo-pereira,Leonardo Pereira,Brazil,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
420,ecuador-anthony-valencia,Anthony Valencia,Ecuador,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,position_or_role_conflict,P2
675,japan-keisuke-goto,Keisuke Goto,Japan,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
906,paraguay-gustavo-caballero,Gustavo Caballero,Paraguay,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1076,south-africa-thapelo-maseko,Thapelo Maseko,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1996,spain-marc-pubill,Marc Pubill,Spain,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1154,switzerland-yvon-mvogo,Yvon Mvogo,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1964,canada-moise-bombito,Moïse Bombito,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
2017,morocco-zakaria-el-ouahdi,Zakaria El Ouahdi,Morocco,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
922,portugal-tomas-araujo,Tomás Lemos Araújo,Portugal,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1035,senegal-el-hadji-malick-diouf,El Hadji Malick Diouf,Senegal,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1245,uruguay-fernando-muslera,Fernando Muslera,Uruguay,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1259,usa-chris-richards,Chris Richards,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1260,usa-joe-scally,Joe Scally,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
21,algeria-adil-boulbina,Adil Boulbina,Algeria,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,position_or_role_conflict,P2
1963,canada-alistair-johnston,Alistair Johnston,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
221,canada-derek-cornelius,Derek Cornelius,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
235,canada-maxime-crepeau,Maxime Crépeau,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
263,colombia-david-ospina,David Ospina,Colombia,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
421,ecuador-jeremy-arevalo,Jeremy Arévalo,Ecuador,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
479,england-james-trafford,James Trafford,England,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
676,japan-kento-shiogai,Kento Shiogai,Japan,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
707,jordan-ali-azaizeh,Ali Ahmad Ali Al Azaizeh,Jordan,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
756,mexico-carlos-acevedo,Carlos Acevedo,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
744,mexico-israel-reyes,Israel Reyes,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
743,mexico-jorge-sanchez,Jorge Sánchez,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1462,mexico-julian-araujo,Julián Araujo,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
782,morocco-gessime-yassine,Gessime Yassine,Morocco,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
835,new-zealand-jesse-randall,Jesse Randall,New Zealand,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
836,new-zealand-lachlan-bayliss,Lachlan Bayliss,New Zealand,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1952,saudi-arabia-zakaria-hawsawi,Zakaria bin Siraj bin Ahmed Hawsawi,Saudi Arabia,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1023,scotland-findlay-curtis,Findlay Curtis,Scotland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,position_or_role_conflict,P2
1011,scotland-nathan-patterson,Nathan Patterson,Scotland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1101,spain-joan-garcia,Joan García,Spain,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1097,spain-victor-munoz,Víctor Muñoz,Spain,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1181,tunisia-rayan-elloumi,Rayan Elloumi,Tunisia,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1584,turkiye-ersin-destanoglu,Ersin Destanoglu,Türkiye,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1213,turkiye-mert-gunok,Mert Günok,Türkiye,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1264,usa-alex-freeman,Alexander Freeman,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1270,usa-matt-turner,Matt Turner,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
2032,usa-miles-robinson,Miles Robinson,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
93,austria-david-affengruber,David Affengruber,Austria,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
220,canada-richie-laryea,Richie Laryea,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
276,congo-dr-joris-kayembe,Joris Kayembe,Congo DR,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1973,ghana-abdul-rahman-baba,Abdul Baba,Ghana,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
757,mexico-raul-rangel,Raúl Rangel,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
746,mexico-richard-ledezma,Richard Ledezma,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
773,morocco-anass-salah-eddine,Anass Salah-Eddine,Morocco,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1052,senegal-yehvann-diouf,Yehvann Diouf,Senegal,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1146,switzerland-eray-comert,Eray Cömert,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1214,turkiye-muhammed-sengezer,Muhammed Sengezer,Türkiye,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1263,usa-auston-trusty,Auston Trusty,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1262,usa-mark-mckenzie,Mark McKenzie,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1261,usa-tim-ream,Tim Ream,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
236,canada-dayne-st-clair,Dayne St. Clair,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
388,czechia-lukas-hornicek,Lukás Hornícek,Czechia,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
407,ecuador-jackson-porozo,Jackson Porozo,Ecuador,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
679,japan-tomoki-hayakawa,Tomoki Hayakawa,Japan,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
897,paraguay-alan-benitez,Alan Benítez,Paraguay,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
123,belgium-nathan-ngoy,Nathan Ngoy,Belgium,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
223,canada-joel-waterman,Joel Waterman,Canada,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
290,congo-dr-matthieu-epolo,Matthieu Epolo,Congo DR,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
318,cote-d-ivoire-mohamed-kone,Mohamed Koné,Côte d'Ivoire,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1559,curacao-deveron-fonville,Deveron Fonville,Curaçao,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1456,japan-yuto-nagatomo,Yuto Nagatomo,Japan,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
840,new-zealand-michael-woud,Michael Woud,New Zealand,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1694,senegal-moustapha-mbow,Moustapha Mbow,Senegal,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1063,south-africa-aubrey-modiba,Aubrey Modiba,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1078,south-africa-ricardo-goss,Ricardo Goss,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1698,south-africa-sipho-chaine,Sipho Chaine,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1064,south-africa-thabang-matuludi,Thabang Matuludi,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1147,switzerland-aurele-amenda,Aurèle Amenda,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1155,switzerland-marvin-keller,Marvin Keller,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1460,mexico-carlos-moreno,Carlos Moreno,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1464,mexico-ramon-juarez,Ramón Juárez,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1468,mexico-victor-guzman,Víctor Guzmán,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1701,south-africa-bradley-cross,Bradley Cross,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1169,tunisia-adem-arous,Adem Arous,Tunisia,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1523,belgium-mike-penders,Mike Penders,Belgium,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
145,bosnia-and-herzegovina-nidal-celik,Nidal Celik,Bosnia and Herzegovina,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
411,ecuador-yaimar-medina,Yaimar Medina,Ecuador,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,position_or_role_conflict,P2
1428,france-robin-risser,Robin Risser,France,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1979,ghana-marvin-senaya,Marvin Senaya,Ghana,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1566,iraq-dario-naamo,Dario Naamo,Iraq,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1461,mexico-alex-padilla,Álex Padilla,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1467,mexico-bryan-gonzalez,Bryan González,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
747,mexico-everardo-lopez,Everardo López,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
